"partid","task_ord","cond","task_ind","task","session","time","gamble_ind","gamble_lab","box","opt","outcome","rt","nopt","H","R"
402870301,"dfd_dfe","incr",2,"dfe","2e2ee1c02429574ec86328bfce2cd1fd",1418233199,4,"soep4_4",4,"c",3,783,4,0,0
402870303,"dfe_dfd","incr",1,"dfe","dc6922258c9d3dcc1790c1ed027fd8b6",1412761283,1,"soep1_2",1,"b",3,1216,2,0,0
402870303,"dfe_dfd","incr",1,"dfe","dc6922258c9d3dcc1790c1ed027fd8b6",1412761308,2,"soep2_2",2,"b",3,1145,2,0,0
402870303,"dfe_dfd","incr",1,"dfe","dc6922258c9d3dcc1790c1ed027fd8b6",1412761342,3,"soep3_4",2,"a",0,907,4,1,1
402870303,"dfe_dfd","incr",1,"dfe","dc6922258c9d3dcc1790c1ed027fd8b6",1412761382,4,"soep4_4",2,"c",3,948,4,0,0
402870303,"dfe_dfd","incr",2,"dfd","dc6922258c9d3dcc1790c1ed027fd8b6",1412761413,1,"soep1_2",2,"b",3,6387,2,0,0
402870303,"dfe_dfd","incr",2,"dfd","dc6922258c9d3dcc1790c1ed027fd8b6",1412761420,2,"soep2_2",2,"b",3,4514,2,0,0
402870303,"dfe_dfd","incr",2,"dfd","dc6922258c9d3dcc1790c1ed027fd8b6",1412761441,3,"soep3_4",4,"b",0,18235,4,0,1
402870303,"dfe_dfd","incr",2,"dfd","dc6922258c9d3dcc1790c1ed027fd8b6",1412761450,4,"soep4_4",1,"c",3,7434,4,0,0
402870304,"dfd_dfe","incr",1,"dfd","b26ac38cdb301c13eb23c45c79f1c278",1412763326,1,"soep1_2",1,"b",3,4849,2,0,0
402870304,"dfd_dfe","incr",1,"dfd","b26ac38cdb301c13eb23c45c79f1c278",1412763331,2,"soep2_2",2,"b",3,3328,2,0,0
402870304,"dfd_dfe","incr",1,"dfd","b26ac38cdb301c13eb23c45c79f1c278",1412763342,3,"soep3_4",2,"b",0,9042,4,0,1
402870304,"dfd_dfe","incr",1,"dfd","b26ac38cdb301c13eb23c45c79f1c278",1412763349,4,"soep4_4",4,"a",34,4864,4,1,1
402870304,"dfd_dfe","incr",2,"dfe","b26ac38cdb301c13eb23c45c79f1c278",1412763390,1,"soep1_2",2,"b",3,687,2,0,0
402870304,"dfd_dfe","incr",2,"dfe","b26ac38cdb301c13eb23c45c79f1c278",1412763395,2,"soep2_2",2,"a",4,555,2,1,1
402870304,"dfd_dfe","incr",2,"dfe","b26ac38cdb301c13eb23c45c79f1c278",1412763404,3,"soep3_4",1,"a",0,1235,4,1,1
402870304,"dfd_dfe","incr",2,"dfe","b26ac38cdb301c13eb23c45c79f1c278",1412763415,4,"soep4_4",1,"d",0,2227,4,0,1
402876202,"dfe_dfd","decr",1,"dfe","24b3bf8e660f5e6e9333e9c038a38346",1413297126,1,"soep4_4",3,"d",4,2880,4,0,1
402876202,"dfe_dfd","decr",1,"dfe","24b3bf8e660f5e6e9333e9c038a38346",1413297137,2,"soep3_4",4,"d",4,80,4,0,1
402876202,"dfe_dfd","decr",1,"dfe","24b3bf8e660f5e6e9333e9c038a38346",1413297144,3,"soep2_2",2,"a",4,1345,2,1,1
402876202,"dfe_dfd","decr",1,"dfe","24b3bf8e660f5e6e9333e9c038a38346",1413297151,4,"soep1_2",2,"a",0,1496,2,1,1
402876202,"dfe_dfd","decr",2,"dfd","24b3bf8e660f5e6e9333e9c038a38346",1413297197,1,"soep4_4",2,"a",0,6255,4,1,1
402876202,"dfe_dfd","decr",2,"dfd","24b3bf8e660f5e6e9333e9c038a38346",1413297201,2,"soep3_4",4,"d",4,2372,4,0,1
402876202,"dfe_dfd","decr",2,"dfd","24b3bf8e660f5e6e9333e9c038a38346",1413297206,3,"soep2_2",2,"b",3,2968,2,0,0
402876202,"dfe_dfd","decr",2,"dfd","24b3bf8e660f5e6e9333e9c038a38346",1413297209,4,"soep1_2",1,"b",3,2189,2,0,0
402894001,"dfe_dfd","decr",1,"dfe","15c9e64e0932ee10f4e2378534e8f6d9",1411664312,1,"soep4_4",4,"c",3,955,4,0,0
402894001,"dfe_dfd","decr",1,"dfe","15c9e64e0932ee10f4e2378534e8f6d9",1411664379,2,"soep3_4",2,"c",3,1194,4,0,0
402894001,"dfe_dfd","decr",1,"dfe","15c9e64e0932ee10f4e2378534e8f6d9",1411664409,3,"soep2_2",1,"b",3,672,2,0,0
402894001,"dfe_dfd","decr",1,"dfe","15c9e64e0932ee10f4e2378534e8f6d9",1411664441,4,"soep1_2",2,"b",3,584,2,0,0
402894001,"dfe_dfd","decr",2,"dfd","15c9e64e0932ee10f4e2378534e8f6d9",1411664468,1,"soep4_4",3,"c",3,7868,4,0,0
402894001,"dfe_dfd","decr",2,"dfd","15c9e64e0932ee10f4e2378534e8f6d9",1411664474,2,"soep3_4",4,"c",3,4071,4,0,0
402894001,"dfe_dfd","decr",2,"dfd","15c9e64e0932ee10f4e2378534e8f6d9",1411664478,3,"soep2_2",1,"b",3,2433,2,0,0
402894001,"dfe_dfd","decr",2,"dfd","15c9e64e0932ee10f4e2378534e8f6d9",1411664482,4,"soep1_2",1,"b",3,2792,2,0,0
402894006,"dfd_dfe","incr",1,"dfd","96b2b17b8ee095b09e480269954d99c4",1411661080,1,"soep1_2",1,"b",3,13334,2,0,0
402894006,"dfd_dfe","incr",1,"dfd","96b2b17b8ee095b09e480269954d99c4",1411661093,2,"soep2_2",1,"a",4,9934,2,1,1
402894006,"dfd_dfe","incr",1,"dfd","96b2b17b8ee095b09e480269954d99c4",1411661103,3,"soep3_4",4,"b",0,6458,4,0,1
402894006,"dfd_dfe","incr",1,"dfd","96b2b17b8ee095b09e480269954d99c4",1411661108,4,"soep4_4",3,"c",3,4144,4,0,0
402894006,"dfd_dfe","incr",2,"dfe","96b2b17b8ee095b09e480269954d99c4",1411661202,1,"soep1_2",2,"b",3,3232,2,0,0
402894006,"dfd_dfe","incr",2,"dfe","96b2b17b8ee095b09e480269954d99c4",1411661249,2,"soep2_2",1,"a",4,819,2,1,1
402894006,"dfd_dfe","incr",2,"dfe","96b2b17b8ee095b09e480269954d99c4",1411661328,3,"soep3_4",3,"c",3,787,4,0,0
402894006,"dfd_dfe","incr",2,"dfe","96b2b17b8ee095b09e480269954d99c4",1411661381,4,"soep4_4",4,"c",3,2219,4,0,0
402900901,"dfd_dfe","incr",1,"dfd","ecdde483ca0e0cbc1eee33ee5862e74a",1413295935,1,"soep1_2",1,"b",3,3440,2,0,0
402900901,"dfd_dfe","incr",1,"dfd","ecdde483ca0e0cbc1eee33ee5862e74a",1413295941,2,"soep2_2",2,"b",3,3362,2,0,0
402900901,"dfd_dfe","incr",1,"dfd","ecdde483ca0e0cbc1eee33ee5862e74a",1413295955,3,"soep3_4",4,"c",3,11507,4,0,0
402900901,"dfd_dfe","incr",1,"dfd","ecdde483ca0e0cbc1eee33ee5862e74a",1413295965,4,"soep4_4",4,"c",3,6949,4,0,0
402900901,"dfd_dfe","incr",2,"dfe","ecdde483ca0e0cbc1eee33ee5862e74a",1413296044,1,"soep1_2",1,"b",3,2115,2,0,0
402900901,"dfd_dfe","incr",2,"dfe","ecdde483ca0e0cbc1eee33ee5862e74a",1413296063,2,"soep2_2",1,"a",4,1677,2,1,1
402900901,"dfd_dfe","incr",2,"dfe","ecdde483ca0e0cbc1eee33ee5862e74a",1413296101,3,"soep3_4",3,"c",3,1166,4,0,0
402900901,"dfd_dfe","incr",2,"dfe","ecdde483ca0e0cbc1eee33ee5862e74a",1413296127,4,"soep4_4",4,"d",0,2955,4,0,1
402900902,"dfe_dfd","decr",1,"dfe","b15302e03c6931f5a63c2574552578a0",1413297911,1,"soep4_4",4,"d",0,1740,4,0,1
402900902,"dfe_dfd","decr",1,"dfe","b15302e03c6931f5a63c2574552578a0",1413297927,2,"soep3_4",2,"d",4,2704,4,0,1
402900902,"dfe_dfd","decr",1,"dfe","b15302e03c6931f5a63c2574552578a0",1413297963,3,"soep2_2",2,"a",4,1055,2,1,1
402900902,"dfe_dfd","decr",1,"dfe","b15302e03c6931f5a63c2574552578a0",1413297980,4,"soep1_2",1,"b",3,1613,2,0,0
402900902,"dfe_dfd","decr",2,"dfd","b15302e03c6931f5a63c2574552578a0",1413298031,1,"soep4_4",2,"c",3,18657,4,0,0
402900902,"dfe_dfd","decr",2,"dfd","b15302e03c6931f5a63c2574552578a0",1413298043,2,"soep3_4",3,"c",3,8488,4,0,0
402900902,"dfe_dfd","decr",2,"dfd","b15302e03c6931f5a63c2574552578a0",1413298050,3,"soep2_2",1,"b",3,4280,2,0,0
402900902,"dfe_dfd","decr",2,"dfd","b15302e03c6931f5a63c2574552578a0",1413298056,4,"soep1_2",1,"b",3,2352,2,0,0
402901701,"dfd_dfe","incr",1,"dfd","6bd816f160d1f105c2a6a4f07e7a7deb",1413304290,1,"soep1_2",1,"b",3,9379,2,0,0
402901701,"dfd_dfe","incr",1,"dfd","6bd816f160d1f105c2a6a4f07e7a7deb",1413304303,2,"soep2_2",2,"a",4,4088,2,1,1
402901701,"dfd_dfe","incr",1,"dfd","6bd816f160d1f105c2a6a4f07e7a7deb",1413304319,3,"soep3_4",4,"d",4,11710,4,0,1
402901701,"dfd_dfe","incr",1,"dfd","6bd816f160d1f105c2a6a4f07e7a7deb",1413304330,4,"soep4_4",3,"b",4,7551,4,0,1
402901701,"dfd_dfe","incr",2,"dfe","6bd816f160d1f105c2a6a4f07e7a7deb",1413304421,1,"soep1_2",1,"b",3,3517,2,0,0
402901701,"dfd_dfe","incr",2,"dfe","6bd816f160d1f105c2a6a4f07e7a7deb",1413304451,2,"soep2_2",1,"b",3,5974,2,0,0
402901701,"dfd_dfe","incr",2,"dfe","6bd816f160d1f105c2a6a4f07e7a7deb",1413304474,3,"soep3_4",2,"d",4,1430,4,0,1
402901701,"dfd_dfe","incr",2,"dfe","6bd816f160d1f105c2a6a4f07e7a7deb",1413304492,4,"soep4_4",4,"c",3,1175,4,0,0
402901702,"dfd_dfe","decr",1,"dfd","9cd4724ce1e5e617f813104a753424e5",1413301784,1,"soep4_4",3,"c",3,37219,4,0,0
402901702,"dfd_dfe","decr",1,"dfd","9cd4724ce1e5e617f813104a753424e5",1413301805,2,"soep3_4",4,"c",3,17736,4,0,0
402901702,"dfd_dfe","decr",1,"dfd","9cd4724ce1e5e617f813104a753424e5",1413301815,3,"soep2_2",1,"b",3,6261,2,0,0
402901702,"dfd_dfe","decr",1,"dfd","9cd4724ce1e5e617f813104a753424e5",1413301821,4,"soep1_2",2,"b",3,4291,2,0,0
402901702,"dfd_dfe","decr",2,"dfe","9cd4724ce1e5e617f813104a753424e5",1413302020,1,"soep4_4",3,"d",4,1480,4,0,1
402901702,"dfd_dfe","decr",2,"dfe","9cd4724ce1e5e617f813104a753424e5",1413302044,2,"soep3_4",3,"d",4,1534,4,0,1
402901702,"dfd_dfe","decr",2,"dfe","9cd4724ce1e5e617f813104a753424e5",1413302082,3,"soep2_2",2,"a",4,753,2,1,1
402901702,"dfd_dfe","decr",2,"dfe","9cd4724ce1e5e617f813104a753424e5",1413302142,4,"soep1_2",2,"a",0,877,2,1,1
402903301,"dfd_dfe","incr",1,"dfd","91894753f3ef132d1ff39eb44492e03f",1411136509,1,"soep1_2",2,"a",0,31414,2,1,1
402903301,"dfd_dfe","incr",1,"dfd","91894753f3ef132d1ff39eb44492e03f",1411136533,2,"soep2_2",1,"b",3,12046,2,0,0
402903301,"dfd_dfe","incr",1,"dfd","91894753f3ef132d1ff39eb44492e03f",1411136568,3,"soep3_4",4,"c",3,26192,4,0,0
402903301,"dfd_dfe","incr",1,"dfd","91894753f3ef132d1ff39eb44492e03f",1411136584,4,"soep4_4",2,"c",3,8373,4,0,0
402903301,"dfd_dfe","incr",2,"dfe","91894753f3ef132d1ff39eb44492e03f",1411136741,1,"soep1_2",2,"b",3,6389,2,0,0
402903301,"dfd_dfe","incr",2,"dfe","91894753f3ef132d1ff39eb44492e03f",1411136794,2,"soep2_2",1,"b",3,541,2,0,0
402903301,"dfd_dfe","incr",2,"dfe","91894753f3ef132d1ff39eb44492e03f",1411136879,3,"soep3_4",1,"c",3,24,4,0,0
402903301,"dfd_dfe","incr",2,"dfe","91894753f3ef132d1ff39eb44492e03f",1411136961,4,"soep4_4",1,"b",4,3679,4,0,1
402906801,"dfd_dfe","incr",1,"dfd","99d3631d700b27389c0b47adea02e525",1412325385,1,"soep1_2",2,"b",3,6039,2,0,0
402906801,"dfd_dfe","incr",1,"dfd","99d3631d700b27389c0b47adea02e525",1412325391,2,"soep2_2",1,"b",3,4019,2,0,0
402906801,"dfd_dfe","incr",1,"dfd","99d3631d700b27389c0b47adea02e525",1412325402,3,"soep3_4",3,"c",3,8072,4,0,0
402906801,"dfd_dfe","incr",1,"dfd","99d3631d700b27389c0b47adea02e525",1412325410,4,"soep4_4",3,"c",3,4680,4,0,0
402906801,"dfd_dfe","incr",2,"dfe","99d3631d700b27389c0b47adea02e525",1412325541,1,"soep1_2",1,"a",32,2785,2,1,1
402906801,"dfd_dfe","incr",2,"dfe","99d3631d700b27389c0b47adea02e525",1412325596,2,"soep2_2",1,"a",4,1589,2,1,1
402906801,"dfd_dfe","incr",2,"dfe","99d3631d700b27389c0b47adea02e525",1412325648,3,"soep3_4",1,"b",32,3108,4,0,1
402906801,"dfd_dfe","incr",2,"dfe","99d3631d700b27389c0b47adea02e525",1412325688,4,"soep4_4",1,"b",4,4608,4,0,1
402907602,"dfd_dfe","decr",1,"dfd","9d4559f1b4e6b926dd39a458f409312d",1417190814,1,"soep4_4",2,"d",4,34664,4,0,1
402907602,"dfd_dfe","decr",1,"dfd","9d4559f1b4e6b926dd39a458f409312d",1417190825,2,"soep3_4",4,"a",0,7499,4,1,1
402907602,"dfd_dfe","decr",1,"dfd","9d4559f1b4e6b926dd39a458f409312d",1417190831,3,"soep2_2",2,"a",4,3190,2,1,1
402907602,"dfd_dfe","decr",1,"dfd","9d4559f1b4e6b926dd39a458f409312d",1417190836,4,"soep1_2",2,"a",0,2891,2,1,1
402907602,"dfd_dfe","decr",2,"dfe","9d4559f1b4e6b926dd39a458f409312d",1417190943,1,"soep4_4",4,"a",0,3879,4,1,1
402907602,"dfd_dfe","decr",2,"dfe","9d4559f1b4e6b926dd39a458f409312d",1417191002,2,"soep3_4",3,"b",0,2089,4,0,1
402907602,"dfd_dfe","decr",2,"dfe","9d4559f1b4e6b926dd39a458f409312d",1417191041,3,"soep2_2",2,"a",4,2215,2,1,1
402907602,"dfd_dfe","decr",2,"dfe","9d4559f1b4e6b926dd39a458f409312d",1417191097,4,"soep1_2",1,"a",0,7214,2,1,1
402909201,"dfe_dfd","incr",1,"dfe","269b7a7fa01928bc0cc76fde5f543c5b",1412784473,1,"soep1_2",1,"b",3,1522,2,0,0
402909201,"dfe_dfd","incr",1,"dfe","269b7a7fa01928bc0cc76fde5f543c5b",1412784509,2,"soep2_2",1,"a",0,1520,2,1,1
402909201,"dfe_dfd","incr",1,"dfe","269b7a7fa01928bc0cc76fde5f543c5b",1412784563,3,"soep3_4",2,"d",4,1401,4,0,1
402909201,"dfe_dfd","incr",1,"dfe","269b7a7fa01928bc0cc76fde5f543c5b",1412784614,4,"soep4_4",2,"d",0,1342,4,0,1
402909201,"dfe_dfd","incr",2,"dfd","269b7a7fa01928bc0cc76fde5f543c5b",1412784663,1,"soep1_2",1,"a",32,13168,2,1,1
402909201,"dfe_dfd","incr",2,"dfd","269b7a7fa01928bc0cc76fde5f543c5b",1412784676,2,"soep2_2",2,"a",4,9076,2,1,1
402909201,"dfe_dfd","incr",2,"dfd","269b7a7fa01928bc0cc76fde5f543c5b",1412784694,3,"soep3_4",3,"d",4,13993,4,0,1
402909201,"dfe_dfd","incr",2,"dfd","269b7a7fa01928bc0cc76fde5f543c5b",1412784710,4,"soep4_4",3,"b",4,13171,4,0,1
402909202,"dfe_dfd","incr",1,"dfe","1d7440539b4e15665d698801525a7b89",1412781894,1,"soep1_2",1,"b",3,2263,2,0,0
402909202,"dfe_dfd","incr",1,"dfe","1d7440539b4e15665d698801525a7b89",1412781931,2,"soep2_2",2,"b",3,1172,2,0,0
402909202,"dfe_dfd","incr",1,"dfe","1d7440539b4e15665d698801525a7b89",1412781951,3,"soep3_4",2,"c",3,1833,4,0,0
402909202,"dfe_dfd","incr",1,"dfe","1d7440539b4e15665d698801525a7b89",1412781964,4,"soep4_4",4,"c",3,1054,4,0,0
402909202,"dfe_dfd","incr",2,"dfd","1d7440539b4e15665d698801525a7b89",1412782005,1,"soep1_2",2,"b",3,5267,2,0,0
402909202,"dfe_dfd","incr",2,"dfd","1d7440539b4e15665d698801525a7b89",1412782009,2,"soep2_2",1,"b",3,1833,2,0,0
402909202,"dfe_dfd","incr",2,"dfd","1d7440539b4e15665d698801525a7b89",1412782011,3,"soep3_4",2,"c",3,1393,4,0,0
402909202,"dfe_dfd","incr",2,"dfd","1d7440539b4e15665d698801525a7b89",1412782014,4,"soep4_4",3,"c",3,1414,4,0,0
402912201,"dfe_dfd","decr",1,"dfe","a3ea36d6e2075a3a78529997033b65b0",1411570302,1,"soep4_4",3,"a",0,4184,4,1,1
402912201,"dfe_dfd","decr",1,"dfe","a3ea36d6e2075a3a78529997033b65b0",1411570391,2,"soep3_4",3,"b",0,4491,4,0,1
402912201,"dfe_dfd","decr",1,"dfe","a3ea36d6e2075a3a78529997033b65b0",1411570432,3,"soep2_2",1,"a",4,5156,2,1,1
402912201,"dfe_dfd","decr",1,"dfe","a3ea36d6e2075a3a78529997033b65b0",1411570471,4,"soep1_2",1,"a",32,1091,2,1,1
402912201,"dfe_dfd","decr",2,"dfd","a3ea36d6e2075a3a78529997033b65b0",1411570551,1,"soep4_4",3,"c",3,8408,4,0,0
402912201,"dfe_dfd","decr",2,"dfd","a3ea36d6e2075a3a78529997033b65b0",1411570559,2,"soep3_4",1,"c",3,4828,4,0,0
402912201,"dfe_dfd","decr",2,"dfd","a3ea36d6e2075a3a78529997033b65b0",1411570572,3,"soep2_2",1,"a",0,9378,2,1,1
402912201,"dfe_dfd","decr",2,"dfd","a3ea36d6e2075a3a78529997033b65b0",1411570577,4,"soep1_2",2,"b",3,2526,2,0,0
402912202,"dfe_dfd","decr",1,"dfe","e068865f39be255cce8dcf6ad22f5455",1411568286,1,"soep4_4",2,"a",0,2914,4,1,1
402912202,"dfe_dfd","decr",1,"dfe","e068865f39be255cce8dcf6ad22f5455",1411568381,2,"soep3_4",2,"c",3,3761,4,0,0
402912202,"dfe_dfd","decr",1,"dfe","e068865f39be255cce8dcf6ad22f5455",1411568432,3,"soep2_2",1,"b",3,2906,2,0,0
402912202,"dfe_dfd","decr",1,"dfe","e068865f39be255cce8dcf6ad22f5455",1411568452,4,"soep1_2",2,"a",32,5306,2,1,1
402912202,"dfe_dfd","decr",2,"dfd","e068865f39be255cce8dcf6ad22f5455",1411568533,1,"soep4_4",4,"d",4,12058,4,0,1
402912202,"dfe_dfd","decr",2,"dfd","e068865f39be255cce8dcf6ad22f5455",1411568545,2,"soep3_4",2,"b",0,7766,4,0,1
402912202,"dfe_dfd","decr",2,"dfd","e068865f39be255cce8dcf6ad22f5455",1411568555,3,"soep2_2",2,"b",3,6939,2,0,0
402912202,"dfe_dfd","decr",2,"dfd","e068865f39be255cce8dcf6ad22f5455",1411568569,4,"soep1_2",2,"a",0,10635,2,1,1
402913001,"dfe_dfd","decr",1,"dfe","3634ff35248d740de0899320a037f269",1416911624,1,"soep4_4",4,"a",0,2259,4,1,1
402913001,"dfe_dfd","decr",1,"dfe","3634ff35248d740de0899320a037f269",1416911686,2,"soep3_4",3,"b",0,822,4,0,1
402913001,"dfe_dfd","decr",1,"dfe","3634ff35248d740de0899320a037f269",1416911712,3,"soep2_2",2,"a",4,1105,2,1,1
402913001,"dfe_dfd","decr",1,"dfe","3634ff35248d740de0899320a037f269",1416911718,4,"soep1_2",2,"b",3,1116,2,0,0
402913001,"dfe_dfd","decr",2,"dfd","3634ff35248d740de0899320a037f269",1416911772,1,"soep4_4",2,"d",0,16883,4,0,1
402913001,"dfe_dfd","decr",2,"dfd","3634ff35248d740de0899320a037f269",1416911784,2,"soep3_4",4,"b",0,8707,4,0,1
402913001,"dfe_dfd","decr",2,"dfd","3634ff35248d740de0899320a037f269",1416911792,3,"soep2_2",2,"a",4,4818,2,1,1
402913001,"dfe_dfd","decr",2,"dfd","3634ff35248d740de0899320a037f269",1416911800,4,"soep1_2",1,"a",0,5176,2,1,1
402913002,"dfd_dfe","decr",1,"dfd","107740a28715c9f4007993ba2d8203fb",1416908802,1,"soep4_4",2,"a",0,34939,4,1,1
402913002,"dfd_dfe","decr",1,"dfd","107740a28715c9f4007993ba2d8203fb",1416908857,2,"soep3_4",3,"a",0,52538,4,1,1
402913002,"dfd_dfe","decr",1,"dfd","107740a28715c9f4007993ba2d8203fb",1416908872,3,"soep2_2",1,"a",4,11891,2,1,1
402913002,"dfd_dfe","decr",1,"dfd","107740a28715c9f4007993ba2d8203fb",1416908885,4,"soep1_2",1,"a",0,10477,2,1,1
402913002,"dfd_dfe","decr",2,"dfe","107740a28715c9f4007993ba2d8203fb",1416909078,1,"soep4_4",3,"a",0,2587,4,1,1
402913002,"dfd_dfe","decr",2,"dfe","107740a28715c9f4007993ba2d8203fb",1416909210,2,"soep3_4",2,"b",0,908,4,0,1
402913002,"dfd_dfe","decr",2,"dfe","107740a28715c9f4007993ba2d8203fb",1416909264,3,"soep2_2",2,"a",4,885,2,1,1
402913002,"dfd_dfe","decr",2,"dfe","107740a28715c9f4007993ba2d8203fb",1416909305,4,"soep1_2",2,"a",0,938,2,1,1
402915701,"dfd_dfe","incr",1,"dfd","fd3e4ad9bb0e51f8c120090d95ae0cd5",1418481310,1,"soep1_2",1,"b",3,8333,2,0,0
402915701,"dfd_dfe","incr",1,"dfd","fd3e4ad9bb0e51f8c120090d95ae0cd5",1418481318,2,"soep2_2",1,"a",4,5156,2,1,1
402915701,"dfd_dfe","incr",1,"dfd","fd3e4ad9bb0e51f8c120090d95ae0cd5",1418481332,3,"soep3_4",4,"d",4,11689,4,0,1
402915701,"dfd_dfe","incr",1,"dfd","fd3e4ad9bb0e51f8c120090d95ae0cd5",1418481346,4,"soep4_4",1,"b",4,11666,4,0,1
402915701,"dfd_dfe","incr",2,"dfe","fd3e4ad9bb0e51f8c120090d95ae0cd5",1418481449,1,"soep1_2",2,"b",3,2108,2,0,0
402915701,"dfd_dfe","incr",2,"dfe","fd3e4ad9bb0e51f8c120090d95ae0cd5",1418481486,2,"soep2_2",1,"b",3,1281,2,0,0
402915701,"dfd_dfe","incr",2,"dfe","fd3e4ad9bb0e51f8c120090d95ae0cd5",1418481526,3,"soep3_4",1,"d",4,986,4,0,1
402915701,"dfd_dfe","incr",2,"dfe","fd3e4ad9bb0e51f8c120090d95ae0cd5",1418481548,4,"soep4_4",2,"d",0,314,4,0,1
402915702,"dfe_dfd","decr",1,"dfe","2217dc4a9c3e663c494e15269d886b31",1418478612,1,"soep4_4",2,"c",3,1030,4,0,0
402915702,"dfe_dfd","decr",1,"dfe","2217dc4a9c3e663c494e15269d886b31",1418478628,2,"soep3_4",4,"d",4,2429,4,0,1
402915702,"dfe_dfd","decr",1,"dfe","2217dc4a9c3e663c494e15269d886b31",1418478640,3,"soep2_2",1,"b",3,94,2,0,0
402915702,"dfe_dfd","decr",1,"dfe","2217dc4a9c3e663c494e15269d886b31",1418478666,4,"soep1_2",2,"b",3,369,2,0,0
402915702,"dfe_dfd","decr",2,"dfd","2217dc4a9c3e663c494e15269d886b31",1418478738,1,"soep4_4",2,"d",4,21786,4,0,1
402915702,"dfe_dfd","decr",2,"dfd","2217dc4a9c3e663c494e15269d886b31",1418478746,2,"soep3_4",2,"a",0,5607,4,1,1
402915702,"dfe_dfd","decr",2,"dfd","2217dc4a9c3e663c494e15269d886b31",1418478751,3,"soep2_2",1,"a",4,2673,2,1,1
402915702,"dfe_dfd","decr",2,"dfd","2217dc4a9c3e663c494e15269d886b31",1418478758,4,"soep1_2",1,"a",0,4591,2,1,1
402919001,"dfe_dfd","incr",1,"dfe","26376335697c85779b844cb61f92b06f",1411042425,1,"soep1_2",1,"b",3,1542,2,0,0
402919001,"dfe_dfd","incr",1,"dfe","26376335697c85779b844cb61f92b06f",1411042476,2,"soep2_2",1,"a",4,956,2,1,1
402919001,"dfe_dfd","incr",1,"dfe","26376335697c85779b844cb61f92b06f",1411042565,3,"soep3_4",1,"a",0,1140,4,1,1
402919001,"dfe_dfd","incr",1,"dfe","26376335697c85779b844cb61f92b06f",1411042618,4,"soep4_4",1,"a",0,1095,4,1,1
402919001,"dfe_dfd","incr",2,"dfd","26376335697c85779b844cb61f92b06f",1411042691,1,"soep1_2",1,"b",3,16455,2,0,0
402919001,"dfe_dfd","incr",2,"dfd","26376335697c85779b844cb61f92b06f",1411042702,2,"soep2_2",1,"a",4,7450,2,1,1
402919001,"dfe_dfd","incr",2,"dfd","26376335697c85779b844cb61f92b06f",1411042711,3,"soep3_4",1,"a",0,5528,4,1,1
402919001,"dfe_dfd","incr",2,"dfd","26376335697c85779b844cb61f92b06f",1411042719,4,"soep4_4",1,"c",3,4925,4,0,0
402948301,"dfe_dfd","incr",1,"dfe","5811d0ef05f3a94f9a8239dd89c3ad03",1411459568,1,"soep1_2",2,"b",3,2726,2,0,0
402948301,"dfe_dfd","incr",1,"dfe","5811d0ef05f3a94f9a8239dd89c3ad03",1411459611,2,"soep2_2",2,"a",4,1409,2,1,1
402948301,"dfe_dfd","incr",1,"dfe","5811d0ef05f3a94f9a8239dd89c3ad03",1411459661,3,"soep3_4",3,"a",0,1621,4,1,1
402948301,"dfe_dfd","incr",1,"dfe","5811d0ef05f3a94f9a8239dd89c3ad03",1411459712,4,"soep4_4",1,"d",0,1335,4,0,1
402948301,"dfe_dfd","incr",2,"dfd","5811d0ef05f3a94f9a8239dd89c3ad03",1411459753,1,"soep1_2",2,"a",0,8349,2,1,1
402948301,"dfe_dfd","incr",2,"dfd","5811d0ef05f3a94f9a8239dd89c3ad03",1411459758,2,"soep2_2",1,"a",4,3614,2,1,1
402948301,"dfe_dfd","incr",2,"dfd","5811d0ef05f3a94f9a8239dd89c3ad03",1411459778,3,"soep3_4",2,"d",4,17751,4,0,1
402948301,"dfe_dfd","incr",2,"dfd","5811d0ef05f3a94f9a8239dd89c3ad03",1411459789,4,"soep4_4",1,"b",0,7331,4,0,1
402948302,"dfe_dfd","decr",1,"dfe","a4d8bc21fbe58fdb307a598987f641d3",1411456974,1,"soep4_4",4,"d",4,2188,4,0,1
402948302,"dfe_dfd","decr",1,"dfe","a4d8bc21fbe58fdb307a598987f641d3",1411457042,2,"soep3_4",2,"a",0,1416,4,1,1
402948302,"dfe_dfd","decr",1,"dfe","a4d8bc21fbe58fdb307a598987f641d3",1411457074,3,"soep2_2",2,"b",3,997,2,0,0
402948302,"dfe_dfd","decr",1,"dfe","a4d8bc21fbe58fdb307a598987f641d3",1411457097,4,"soep1_2",2,"a",0,1110,2,1,1
402948302,"dfe_dfd","decr",2,"dfd","a4d8bc21fbe58fdb307a598987f641d3",1411457186,1,"soep4_4",3,"b",4,40031,4,0,1
402948302,"dfe_dfd","decr",2,"dfd","a4d8bc21fbe58fdb307a598987f641d3",1411457197,2,"soep3_4",4,"a",0,8129,4,1,1
402948302,"dfe_dfd","decr",2,"dfd","a4d8bc21fbe58fdb307a598987f641d3",1411457208,3,"soep2_2",1,"b",3,8367,2,0,0
402948302,"dfe_dfd","decr",2,"dfd","a4d8bc21fbe58fdb307a598987f641d3",1411457219,4,"soep1_2",2,"a",0,8350,2,1,1
402966101,"dfd_dfe","decr",1,"dfd","d109d77ee77d40e0336fc792545fee4c",1412857379,1,"soep4_4",4,"b",4,45020,4,0,1
