"lm_est","lm_stderr","lm_t","lm_p","lm_r2","rstan_est","rstan_HDIl","rstan_HDIu","rstan_r2","effect","model","do_sim","j_sim","dv","sex","age","fluid","cryst","hhinc","eduyears","social","sports","empl","timestamp","SOEPgen","SOEPdri","SOEPinv","SOEPrec","SOEPocc","SOEPhea","SOEPsoc","S.dfe2","S.dfe4","R.dfe2","R.dfe4","R.dfd2","R.dfd4","R","REM","REMsr","REMbeh","sim_lm_med","sim_lm_min","sim_lm_max","sim_rstan_med","sim_rstan_min","sim_rstan_max","n_sim"
-0.108895350759616,0.0330542162348477,-3.29444661419055,0.00102444243773256,0.0130798948227691,-0.107726869917621,-0.172552680575365,-0.0452428429946358,0.0139920170515219,"eduyears",46,FALSE,1,"R.dfd2","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:08",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0095114633371933,-0.0540881177306421,0.0602224766929378,NA,NA,NA,50
-0.0931661485439155,0.0331485465185804,-2.81056511758952,0.00505219394204223,0.0108722034055711,-0.0930461817123521,-0.155205597476216,-0.0278201681666709,0.0119936716311002,"eduyears",47,FALSE,1,"R.dfd4","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:08",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0103562285716545,-0.0688969732567613,0.0439269689730768,NA,NA,NA,50
0.0833612790197476,0.0317881116505812,2.62240424772837,0.00887790530755742,0.0907821661497044,0.0829213821927675,0.0197659129731705,0.149394617370164,0.0914169318411225,"eduyears",48,FALSE,1,"R","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:07",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.00765134730278939,-0.055323439500116,0.0406533215455189,NA,NA,NA,50
0.00438742902425419,0.0146260827942565,NA,NA,NA,0.00392665784765428,-0.0245091927867635,0.0322150373742545,0.141276823803557,"eduyears",49,FALSE,1,"REM","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:50:47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.000685162662275884,-0.0155346065090106,0.0156372547840101,NA,NA,NA,50
-0.0834066360970793,0.0164609292107592,NA,NA,NA,-0.0835732876845184,-0.115696104256358,-0.0515172584620271,0.101319125613323,"eduyears",50,FALSE,1,"REMbeh","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:47:08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00207551703327666,-0.017642803461495,0.0210259706786655,NA,NA,NA,50
0.0722086422611343,0.0213259097604794,NA,NA,NA,0.0730017177293468,0.0311872864320565,0.114847300632224,0.353098978633013,"eduyears",51,FALSE,1,"REMsr","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:46:53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000681910775100684,-0.0203344088314356,0.0176111064305218,NA,NA,NA,50
0.0287242047692229,0.0324759463563419,0.884476296827411,0.376674329267736,0.0497600607689867,0.0289298117221346,-0.0381597392219737,0.095276801516791,0.0511850347370646,"eduyears",52,FALSE,1,"SOEPgen","yes","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:11",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00930646892104216,-0.063441595702176,0.0409080219342752,NA,NA,NA,50
0.0435276068823006,0.0339594603000889,1.28175202131191,0.200295961987848,0.066195076028334,0.0436362412168729,-0.0235020799671546,0.110181264566882,0.0681956029425017,"eduyears",53,FALSE,1,"SOEPdri","yes","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261923697490218,-0.0429877921302129,0.0495713824093648,NA,NA,NA,50
0.0834006392612265,0.0333363314019165,2.5017941613225,0.0125383726864726,0.0374811316013514,0.0834377494117781,0.0153043552241422,0.150211739768735,0.039909752787699,"eduyears",54,FALSE,1,"SOEPinv","yes","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809527852537596,-0.049577798896264,0.0531319173944452,NA,NA,NA,50
0.064193570167191,0.0305335092767342,2.10239738856696,0.0358017390269306,0.167525604123069,0.06367268778725,0.0043198791656106,0.122605038081509,0.168570993113027,"eduyears",55,FALSE,1,"SOEPrec","yes","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137573053530805,-0.0437108745518368,0.0622337050968337,NA,NA,NA,50
